desmo_id,x,y,z,partner1,partner2
6949693,23182.559,112817.49,108000,1617669,1933210
6949694,22139.938,112933.164,108000,2146510,1617669
6949697,22540.748,112910.44,108000,1991471,2146510
6949702,23465.484,112827.05,108000,1991714,2146510
6949707,23914.764,111866.68,108000,1617669,2146510
6949708,23936.557,114743.03,108000,1933210,1635582
6949709,21703.365,93604.15,108000,1783653,1987598
6949713,20921.086,92784.875,108000,1783653,1987598
6949714,21210.51,92503.63,108000,1987598,1783653
6949715,21662.633,92418.47,108000,1783653,1987598
6949716,22157.805,93435.164,108000,1987598,1783653
6949720,24309.85,92477.016,108000,1628320,1786889
6949721,23967.062,92275.66,108000,1786889,1628320
6949722,25363.504,92077.84,108000,1786889,1628320
6949726,25564.842,91740.15,108000,1786889,1628320
6949742,27265.885,84736.586,108000,1620651,1948859
6949743,103044.86,83351.234,108000,1952590,1952642
6949748,112731.08,87334.234,108000,2146563,1633569
6949751,112829.13,87184.15,108000,1633569,2146563
6949757,112734.34,86620.81,108000,1633569,2146563
6949763,112807.266,87225.07,109000,2146563,1844635
6949776,111043.13,84872.25,109000,1633532,2146563
6949779,112739.13,86709.945,109000,2146563,1633569
6949780,112684.27,86971.2,109000,1633569,2146563
6949786,112760.23,87176.625,108840,1633569,1844635
6949788,112537.8,86438.18,108640,1844629,1633569
6949790,113072.875,86699.03,108640,1633569,1844629
6949796,108584.44,83310.07,108080,1633532,1952642
6949799,106865.305,82703.13,108080,1952642,1633532
6949800,112863.65,97230.4,110000,1844655,1634069
6949801,113603.53,97614.914,110000,1634069,1844655
6949803,113676.96,97875.98,108000,1844655,1945107
6949805,112871.7,97256.57,107960,1844655,1634069
6949813,79360.89,123058.19,110000,1444070,2141784
6949816,76659.19,122473.9,110000,2141784,1381112
6949817,76769.16,122336.48,110000,1381112,2141784
6949818,76795.04,122214.11,110000,2141784,1381112
6949833,29979.14,117410.59,110000,1633864,1843474
6949834,30129.379,117476.25,110000,1843474,1633864
6949835,30230.998,117674.64,110000,1633864,1843474
6949836,24067.29,115627.57,110000,1635582,1933210
6949838,24339.088,115825.29,110000,1933210,1635582
6949851,28327.74,114487.125,110000,1633900,1980283
6949852,28279.463,114642.2,110000,1980283,1633900
6949853,28451.105,114253.27,110000,1633900,1980283
6949854,28313.223,113905.7,110000,1980283,1633900
6949855,27201.615,113999.45,110000,1633900,1980283
6949856,27453.084,113828.266,110000,1980283,1633900
6949857,26986.332,114419.84,110000,1980283,1633900
6949858,26838.996,114637.74,110000,1633900,1980283
6949869,24985.668,111009.414,110000,1735094,1932255
6949871,26164.693,110094.72,110000,1735094,1932255
6949873,26492.07,110923.945,110000,1932255,1735094
6949874,26695.898,110288.39,110000,1735094,1932255
6949875,26654.08,110113.15,110000,1932255,1735094
6949881,29245.521,110811.625,110000,1634037,1980296
6949882,29157.771,111002.73,110000,1980296,1634037
6949883,29635.791,110100.83,110000,1634037,1980296
6949884,29675.521,109726.51,110000,1980296,1634037
6949885,28802.365,109698.45,110000,1634037,1980296
6949886,28327.678,109919.055,110000,1980296,1634037
6949887,33353.01,111340.17,110000,2146714,1772641
6949890,33447.652,110705.7,110000,1772641,2146714
6949897,33963.332,108919.555,110000,1632012,2146714
6949904,36167.83,108236.36,110000,1632050,2146714
6949907,22418.086,93725.5,110000,1987598,1545004
6949914,22424.969,92215.47,110000,1628320,1786889
6949915,110495.836,83781.61,110000,1952590,1952651
6949916,109834.31,83845.44,110000,1952651,1952590
6949917,111907.07,87414.64,110000,1648599,1844635
6949918,110556.67,86209.07,112000,1844570,1633569
6949922,96078.16,60031.652,111960,1986009,941766
6949925,94502.3,56107.88,111960,1986009,943145
6949931,92008.44,53262.52,111960,1986009,1348581
6949934,90163.26,51567.457,111960,1986009,1416299
6949938,87002.58,50179.645,111960,1986009,1420523
6949948,88793,51697.65,113160,1986009,1844870
6949950,24978.416,79526.625,112000,1972393,1567156
6949956,29043.182,115346.57,111960,1633923,1980333
6949957,29542.668,114835.055,111960,1980333,1633923
6949958,30020.195,114773.97,111960,1633923,1980333
6949959,30191.188,114868.75,111960,1980333,1633923
6949963,29820.47,115650.58,111960,1633923,1980333
6949971,26287.123,114926.37,111960,1633900,1843484
6949972,27030.473,116057.77,111960,1843484,1633900
6949974,27574.967,111970.81,111960,1634037,1980296
6949976,23186.527,114613.875,111960,1735094,1932255
6949978,14234.63,122409.53,111960,1545362,1966446
6949980,14231.416,122601.35,111960,1966446,1545362
6949981,42896.44,125909.86,114000,1938287,1632012
6949985,42827.63,126527.016,114000,1938287,1299789
6949990,42564.46,126829.8,113880,1299789,1632012
6950006,46279.92,123598.98,114000,1051076,1299789
6950007,45228.133,122360.7,114000,1051076,992374
6950008,58008.902,128085.55,114000,1938630,1357861
6950015,59967.94,127024.42,114000,1938630,1395664
6950016,59167.707,127446,114000,1938630,1393903
6950019,57817.613,129194.86,116000,1938630,1367992
6950032,53946.848,129957.46,116000,1938630,1367987
6950044,60796.66,126916.53,116000,992401,1938630
6950059,64703.89,126586.945,116000,1453718,1938630
6950063,65747.05,125459.875,116000,1676620,1938630
6950065,65804.266,125257.11,116000,1938630,1676620
6950067,65890.805,123291.99,116000,1378941,1938630
6950070,51071.277,130129.41,116000,594344,1938630
6950082,46633.88,126093.375,116000,992374,1938630
6950084,44956.72,122774.875,116000,992374,1051076
6950086,44991.21,123080.164,116000,1051076,992374
6950087,45056.582,123207.52,115920,1051076,992374
6950088,28631.525,128115.46,116000,2147448,1607477
6950093,29427.764,127636.71,116000,1607477,2147448
6950100,26026.627,117479.57,115880,1567283,1567278
6950105,26185.9,116899.66,115880,1567278,1567283
6950109,105978.125,105818.4,118000,2147460,1455427
6950130,105217.58,104260.836,118000,1455427,2147460
6950131,30649.895,93332.086,117960,1945470,1589925
6950139,12754.833,121248.8,119960,1983218,1617669
6950141,38252.19,124489.23,120000,1441731,1835036
6950147,52775.19,131752.86,120000,1420612,1938630
6950155,50172.83,131166.64,120000,1028389,1938630
6950161,78377.16,123623.14,120080,565197,2141806
6950163,77110.9,124023.73,120080,565197,2141806
6950165,77352.16,124122.46,120080,565197,2141806
6950170,74840.625,123717.55,120120,2141806,1798965
6950174,73603.47,123511.336,120120,1312647,2141806
6950181,72901.5,123679.46,120040,1380710,2141806
6950182,23763.219,122394.91,124000,1970012,1403336
6950191,9424.063,125599.98,123920,1983218,1545455
6950214,81654.45,95829.59,126000,1059857,1651359
6950216,81290.84,96769.664,126000,1651359,1059857
6950218,81772.555,98086.58,126000,1059857,1651359
6950219,81460.984,97645.04,126000,1651359,1059857
6950220,82166.09,99481.375,126000,1648444,1651359
6950221,81717.51,98893.47,126000,1651359,1635545
6950222,81123.484,98112.945,126000,1651359,1635545
6950224,80731.82,95920.28,126000,1059857,1648424
6950226,80626.14,96485.42,126000,1059857,1648424
6950243,83098.74,98224.7,126000,1059857,1636753
6950244,83912.05,97580.72,126000,1636753,1059857
6950245,83935.04,96170.055,126000,1059857,1636753
6950246,83437.61,95636.82,126000,1636753,1059857
6950247,81995.69,91502.79,126000,1995852,1486628
6950249,81709.95,91658.15,126000,1486628,1995852
6950253,79079.67,90065.76,126000,2147577,1648424
6950258,80344.945,89093.74,126000,1420457,2147577
6950261,81692.42,88830.336,126000,1576054,2147577
6950264,81420.695,89938.49,126000,1180354,1995852
6950266,81416.42,90988.6,126000,1995852,1180354
6950267,81625.68,90534.16,126000,1180354,1995852
6950275,80661.45,91864.85,126000,1995852,2147577
6950285,79392.266,91813.914,127000,1995852,1648424
6950286,79046.75,91615.77,127000,1648424,1995852
6950292,80230.9,91969.46,127000,1995852,2147577
6950296,80513.664,91918.25,127000,1995852,2147577
6950298,81188.92,91917.17,127000,1486628,1995852
6950299,81711.38,91659.14,127000,1486628,1995852
6950300,81962.03,91428.85,127000,1995852,1486628
6950301,82365.195,90887.38,127000,1486628,1995852
6950302,82035.31,91127.78,127000,1995852,1486628
6950303,79045.914,90263.16,127000,1995852,1420457
6950304,79344.84,89901.17,127000,1420457,1995852
6950305,79914.63,89514.22,127000,1995852,1420457
6950309,79587,89678.56,127000,1420457,2147577
6950315,81517.46,88512.875,127000,1576054,2147577
6950316,81172.5,88634.11,127000,2147577,1576054
6950318,81344.125,91736.914,127000,1995852,2147577
6950319,80906.57,91984.45,127000,1648424,1995852
6950321,78502.24,91272.02,127000,1648424,1420457
6950327,49701.438,98386.695,125960,1504587,1050298
6950328,34318.43,110479.55,125960,1946217,1654526
6950343,50467.496,131605.42,126000,1028383,1946632
6950353,48445.023,92139.22,126000,1784327,1504562
6950355,48676.62,92482.66,126000,1504562,1784327
6950361,51210.18,90651.26,126000,1450345,1784327
6950363,51151.773,90258.98,126000,1784327,1450345
6950364,50957.68,89538.375,126000,1784327,1450345
6950365,50546.88,89175.53,126000,1590954,1784327
6950366,49956.137,88803.71,126000,1784327,1590954
6950367,50706.523,90793.39,126000,1400474,1784327
6950368,47437.9,92529.35,127920,1947305,1504562
6950370,47360.465,92239.88,127920,1504562,1947305
6950371,47775.09,92857.04,127960,1947305,1504562
6950378,48010.18,90516.62,128000,1400474,1947305
6950380,79640.62,91030.12,128000,1180354,1995852
6950381,81481.31,89912.11,128000,1995852,1180354
6950383,80003.75,89523.24,128000,1995852,1180354
6950384,80731.34,97662.71,128000,1059857,1651359
6950385,83439.78,96547.336,128000,1636753,1059857
6950386,82629.3,96136.18,128000,1059857,1636753
6950387,80977.88,98362.38,128000,1651359,1059857
6950392,101654.11,109294.46,128000,1915109,1583047
6950633,46301.957,133511.31,130040,1051929,1946906
6950637,47053.027,133421.81,130040,1946906,1524397
6950642,48416.7,132694.05,130040,1530414,1946906
6950645,60992.992,122558.76,130000,2141816,1621852
6950646,104290.12,100574.586,130000,2148306,1583047
6950656,104203.234,97550.336,131000,2148306,1844758
6950681,103669.41,90648.25,130000,1625586,2148306
6950682,103611.805,90109.93,130000,2148306,1625586
6950683,92890.19,62162.703,130000,1630857,1625586
6950684,91308.68,60761.582,130000,1630857,1625586
6950685,84662.805,57333.547,129960,1463866,1460810
6950707,67794.53,51959.08,130000,1345899,1946518
6950708,68004.09,51863.008,130000,1946518,1345899
6950717,81294.16,55403.91,130000,1348581,1946518
6950720,82692.11,56230.18,130000,1420472,1946518
6950728,87264.32,58796.605,130000,1946518,1630844
6950735,93230.17,62517.45,130000,1625586,1946518
6950745,97584.74,67254.39,130000,1420457,1946518
6950746,43318.953,85273.555,129960,1400425,1992668
6950752,26911.375,107961.16,132000,1946914,1504562
6950760,81285.63,96444.58,132000,2148367,1486688
6950763,80729.56,96625.85,132000,1486712,2148367
6950768,79981.875,97626.52,132000,1583036,2148367
6950769,79877.97,97788.66,132000,2148367,1583036
6950783,83307.63,97858.86,132000,1381884,1636753
6950784,83346.17,97986.54,132000,1636753,1381884
6950787,83288.8,98880.664,132000,1623227,1636753
6950793,78997.836,88959.85,132000,1486647,1940988
6950797,79104.8,91156.71,132000,1486591,1940988
6950811,82140.52,91767.91,132000,1940988,1486628
6950820,47036.043,91539.195,132000,1400474,1947305
6950821,49364.047,109735.97,132000,1734288,1993335
6950826,48161.73,99439.95,130000,2148397,1574549
6950828,45668.332,93945.71,130000,2148403,1504562
6950845,49413.754,90798.31,130000,1574394,2148403
6950848,49229.082,90407.04,130000,1574394,2148403
6950858,46921.895,89620.75,132000,1947305,2148403
6950868,80993.016,92416.234,134000,1940988,1486591
6950870,80383.94,97312.69,132000,1636753,2148367
6950882,82979.625,97498.13,133000,1381884,2148367
6950885,83240.58,97824.49,133000,1381884,2148367
6950889,79770.76,98682.164,133000,1576508,2148367
6950902,82603.086,97443.43,133960,2148367,1381884
6950906,83082.44,98096.19,133920,1636753,1381884
6950918,78604.67,90339.984,136000,1180354,1948530
6950927,78904.55,88266.12,136000,1180354,1948530
6950928,80429.875,89725.625,136000,1948530,1180354
6950931,82029.266,91638.37,136000,1623208,1948530
6950934,88290.41,109969.75,136000,1653053,1993904
6950935,89115.21,110974.05,136000,1993904,1653053
6950936,89215.51,110702.33,136000,1653053,1993904
6950937,87447.79,110278.54,136000,1651264,1653053
6950938,87489.664,111633.67,136000,1653053,1651264
6950940,103235.38,87234.05,136000,1844758,1635500
6950952,90154.89,62806.02,136040,1420457,1941112
6950956,40804.47,64830.902,135960,2237530,1416207
6950963,37515.03,68063.86,135960,2237530,575853
6950965,36896.95,68307.555,135960,2237530,579865
6950967,36880.69,68892.305,135960,2237530,580213
6950969,37813.145,67905.234,135960,1941525,575853
6950978,37101.535,112089.914,136040,1734296,1651033
6950980,36754.785,111626.35,136040,1651033,1734296
6950981,36794.742,111098.305,136040,1734296,1651033
6950982,36865.977,110700.08,136040,1651033,1734296
6950983,37190.29,110299.87,136040,1734296,1651033
6950984,37950.24,110102.055,136040,1651033,1734296
6950987,25960.95,96148.88,136040,1400452,1636835
6950988,25501.55,96547.11,136040,1636835,1400452
6950991,26247.256,97792.72,136040,1400452,1636835
6950992,25908.117,97678.055,136040,1636835,1400452
6950996,29096.602,92476.43,138000,1400436,1992731
6951002,25643.143,97786.18,138000,1400452,1636835
6951003,25032.027,97520.85,138000,1636835,1400452
6951004,24905.164,97333.02,138000,1400452,1636835
6951005,24787.246,97072.38,138000,1636835,1400452
6951006,24744.816,96888.69,138000,1400452,1636835
6951007,24713.875,96576.25,138000,1636835,1400452
6951008,24871.527,96194.15,138000,1400452,1636835
6951009,23620.477,95329.52,138000,1992455,1590675
6951012,23115.715,94780.56,138000,1992455,1590675
6951019,22274.96,93288.57,138000,1590675,1651461
6951021,35878.047,106707.65,137960,1734210,1650954
6951023,35510.4,107144.08,137960,1650954,1734210
6951024,40403.78,108947,137960,1734330,1650996
6951030,39445.305,109743.41,137960,1734330,1650996
6951031,39355.96,109514.19,137960,1650996,1734330
6951032,39405.836,109387.914,137960,1734330,1650996
6951033,37771.766,111193.29,137960,1651033,1734296
6951035,36393.457,111337.56,137960,1734296,1651033
6951039,38000.906,111363.69,137960,1734296,1651033
6951040,31629.404,109695.18,137960,1734348,1651142
6951041,31830.172,109257.125,137960,1651142,1734348
6951042,32091.92,109057.11,137960,1734348,1651142
6951047,33402.188,109256.9,137960,1734348,1651142
6951049,33441.676,109529.12,137960,1651142,1734348
6951050,33542.637,109737.72,137960,1734348,1651142
6951058,33444.695,110510.71,137960,1734348,1947796
6951060,33335.504,110993.34,137960,1734348,1947796
6951061,31760.41,111064.37,137960,1734348,1947796
6951062,31459.127,110252.26,137960,1947796,1734348
6951063,29409.041,125188.73,137960,1628777,1403114
6951065,25217.88,111482.05,137920,1947448,1504587
6951067,25215.408,111747.945,137920,1947448,1504587
6951092,28539.512,125696.66,140000,1403298,1941698
6951108,29750.346,127709.234,140000,1941698,1617475
6951123,23992.887,95940.87,140000,1400452,1992455
6951134,24981.967,90448.12,140000,1400441,1975270
6951135,25027.168,90775.95,140000,1975270,1400441
6951136,24933.13,91198.3,140000,1400441,1975270
6951137,24799.922,91320.1,140000,1975270,1400441
6951138,24502.217,91624.23,140000,1400441,1975270
6951139,24238.244,91731.01,140000,1975270,1400441
6951140,23656.025,91698.91,140000,1400441,1975270
6951141,23295.979,91139.125,140000,1975270,1400441
6951142,28120.945,93137.17,140000,1400436,1992731
6951147,27641.717,91787.03,140000,1400436,1992512
6951154,36563.516,108212.49,140000,1734210,1650954
6951155,36601.17,108448.35,140000,1650954,1734210
6951166,36084.344,109669.15,140000,1734210,1940065
6951167,35632.234,109976.516,140000,1940065,1734210
6951168,34638.676,109235.86,140000,1734210,1940065
6951169,34657.18,109450.84,140000,1940065,1734210
6951177,31213.861,109213.17,140000,1947796,1393309
6951178,31365.773,110480.734,140000,1734348,1947796
6951191,32314.504,110118.65,140000,1734348,1947796
6951192,32578.795,110334.19,140000,1947796,1734348
6951193,33904.773,108130.06,140000,2148656,1393309
6951195,34192.965,108152.06,140000,1651142,2148656
6951200,35729.61,106969.664,140000,1650954,2148656
6951205,36658.816,106576.82,140000,1403034,2148656
6951209,38466.64,107178.9,140040,1403034,1650965
6951210,38173.516,107212.46,140000,1403034,1650965
6951215,38479.668,109863.45,140000,1734330,1650996
6951217,39537.15,109679.89,140000,1650996,1734330
6951229,39981.52,108328.36,140000,1650996,2148656
6951250,42619.363,129651.59,140000,1621757,2141986
6951258,42951.355,62495.047,139960,1590846,1941525
6951260,80875.875,81151.766,142000,1636390,1636409
6951263,82689.555,80669.63,142000,1636390,1994598
6951264,82676.86,80249.86,142000,1994598,1636390
6951268,82578.76,81046.375,142000,1636390,1994598
6951277,79831.03,90413.57,141960,1486628,1948530
6951280,81847.914,90902.36,141960,1623208,1948530
6951284,78585.96,89427.164,141960,1180354,1948530
6951287,78785.97,90218.31,141960,1486628,1948530
6951299,40536.61,109053.555,142000,1403019,1947175
6951300,33914.24,109194.34,142000,1734210,1940065
6951308,35558.617,108876.945,142000,1734210,1940065
6951309,34197.53,108821.49,142000,1940065,1734210
6951310,35571.57,109928.63,142000,1940065,1734210
6951311,35596.566,109765.3,142000,1734210,1940065
6951316,35791.535,112344.58,142000,1734296,1940051
6951318,35533.812,112479.34,142000,1940051,1734296
6951328,26692.709,99215.55,142000,1400463,1992313
6951329,26536.086,99055.3,142000,1992313,1400463
6951330,26650.396,98695.52,142000,1400463,1992313
6951331,27227.338,98489.766,142000,1992313,1400463
6951332,27636.674,98563.59,142000,1400463,1992313
6951334,27834.39,98804.15,142000,1400463,1992313
6951335,27842.494,99037.875,142000,1400463,1992313
6951336,27666.54,99224.47,142000,1992313,1400463
6951337,27255.236,99380.09,142000,1400463,1992313
6951338,26949.492,99370.414,142000,1992313,1400463
6951350,25579.426,97037.37,142000,1400447,1948163
6951351,27798.74,96939.49,142000,1948163,1400447
6951352,27774.025,97239.64,142000,1400447,1948163
6951353,26864.834,97901.39,142000,1948163,1400447
6951354,27119.418,97863.13,142000,1400447,1948163
6951364,23299.32,96914.97,142000,1400452,1992455
6951365,24551.738,95920.69,142000,1992455,1400452
6951379,27139.094,91615.67,142000,1400436,1992512
6951380,27369.25,91484.02,142000,1992512,1400436
6951381,27790.928,93096.67,142000,1992512,1400436
6951382,28626.746,92642.34,142000,1400436,1992512
6951383,28265.59,92992.56,142000,1400436,1992512
6951385,82621.92,114724.9,142000,1653103,1669096
6951387,81416.61,114831.05,142000,1669096,1653103
6951388,82367.45,115713.945,142000,1669096,1653103
6951392,79735.164,102235.85,134000,1651359,1623277
6951393,101314.99,123872.34,134000,2148797,1617535
6951400,50545.457,115103.19,133960,1734322,1651078
6951402,50435.312,115389.15,133960,1651078,1734322
6951404,49461.684,116241.95,133960,1734322,1651197
6951405,49284.32,114931.07,133960,1651197,1734322
6951421,21956.518,106146.56,135960,1590497,1964663
6951428,24209.846,108553.414,135960,1380835,1964663
6951435,70605.25,121519.77,138000,1436875,1941491
6951436,70122.29,122096.59,138000,1941491,1427708
6951437,70387.61,121900.35,138000,1436875,1941491
6951449,78164.52,89311.57,138000,1180354,1948530
6951452,39620.766,107213.66,137960,1734307,1650965
6951454,19239.78,102011.95,143920,1632624,1504562
6951456,19743.615,102344.89,143920,1941551,1504562
6951479,17567.53,101269.445,143920,1618144,1590497
6951483,23935.477,100651.37,144040,1992313,1590675
6951504,32416.28,96697.81,144080,1992178,1408956
6951506,32610.732,96392.93,144080,1408946,1408956
6951518,37106.055,89024.586,144080,1591154,1947305
6951519,34331.754,111435.414,144080,1734210,1940065
6951522,35749.684,109666.36,144080,1393334,1940065
6951535,30031.555,126588.06,144080,1403298,1972889
6951536,30739.303,126571.24,144080,1419083,1972889
6951539,31815.53,127396.22,144080,1950103,1972889
6951550,80294.71,88876.37,146000,1180354,1948530
6951553,30410.176,127219.42,146000,1985739,1950103
6951557,25080.135,123769.36,145960,1403114,1421700
6951558,24795.943,118847.734,146000,1421700,1380806
6951574,24510.44,114908.39,145960,1574558,2011168
6951577,29253.752,112220.836,145960,1974637,1393309
6951583,27407.13,114123.83,145960,1974637,1393309
6951600,37208.965,111282.375,145960,1393334,1830716
6951605,36066.805,111067.734,145920,1393334,1992981
6951608,72025.36,56358.797,146040,1669233,2144532
6951609,72154.23,56693.453,146040,1356793,2144532
6951611,73517.03,56879.95,146040,1669233,2144532
6951612,65958.12,55162.082,146040,1669233,2144532
6951613,39705.07,65876.77,146040,2237517,1646655
6951622,37706.613,69542.914,146040,580213,1590872
6951633,28866.81,98506.58,148000,1400458,1408946
6951634,28654.148,96361.8,148000,1408946,1400458
6951635,31338.37,97074.18,148000,2148951,1408946
6951662,25868.256,101355.734,148000,1992224,2148951
6951673,27653.23,76623.62,148000,1646634,1590910
6951675,40565.78,65976.75,148000,2237517,1646655
6951678,39496.344,67013.45,148000,2237517,1646655
6951679,39688.906,67197.11,148000,2237517,1420539
6951680,72890.875,57046.406,148040,1669233,1569036
6951681,71889.555,56530.277,148040,1669233,1569036
6951682,67300.78,55590.066,148040,1669233,1486416
6951683,66959.73,55701.793,148040,1486416,1669233
6951690,89647.46,81330.37,148040,1735062,1948700
6951692,90386.25,80627.89,148040,1948700,1735062
6951693,90398.81,80256.695,148040,1735062,1948700
6951694,89107.664,80963.49,148040,1948700,1735062
6951701,88183.516,85124.51,148040,1620151,1994546
6951703,89167.57,84650.12,148040,1994546,1620151
6951704,88982.836,84983.57,148040,1620151,1994546
6951705,88813.555,85032.805,148040,1994546,1620151
6951706,88661.01,85092.39,148040,1620151,1994546
6951707,89289.01,84193.266,148040,1994546,1620151
6951708,89204.35,83857.78,148040,1620151,1994546
6951709,89078.25,83632.79,148040,1994546,1620151
6951710,85804.89,101983.7,150000,1652978,1948773
6951711,85920.67,102270.266,150000,1948773,1652978
6951712,81810.99,103626.016,150000,1653120,1974817
6951720,85902.17,107267.48,150000,1651211,1809303
6951722,84483.29,106547.516,150000,1809303,1651211
6951723,83930.195,107172.69,150000,1651211,1809303
6951727,78380.96,104021.21,150000,1576508,1948546
6951733,87784.305,103945.34,150000,1653009,1653030
6951734,89543.07,104768.9,150000,1653030,1653009
6951738,78567.836,89753.73,150000,1180354,1948530
6951740,77866.13,89467.21,149920,1576621,1948530
6951750,85501.67,89765.06,150000,1519682,1519689
6951751,85554.1,89957.46,150000,1519689,1519682
6951752,85689.75,90249.195,150000,1519682,1519689
6951753,87058.14,90181.76,150000,1519689,1519682
6951754,87150.97,89908.055,150000,1519682,1519689
6951767,87128.08,86287.24,150000,1620151,1994804
6951769,87386.6,86349.26,150000,1994804,1620151
6951770,87395.32,84644.125,150000,1620151,1994804
6951771,86885.77,84723.3,150000,1994804,1620151
6951781,88049.805,82528.45,150000,1735062,1948715
6951783,87400.55,81638.25,150000,1948715,1735062
6951784,87492.21,81132.75,150000,1735062,1948715
6951785,87928.42,80719.34,150000,1948715,1735062
6951786,88572.336,80881.42,150000,1948715,1735062
6951787,88745.92,80984.305,150000,1735062,1948715
6951788,88861.15,81172.35,150000,1948715,1735062
6951791,83627.11,92449.69,150000,1949305,1576129
6951799,88405.305,90048.336,150000,1735070,1948738
6951801,89633.93,89873.57,150000,1948738,1735070
6951802,91333.664,87326.3,150000,1948738,1569102
6951807,68564.19,61094.52,150040,1356793,2144532
6951811,64146.83,59851.426,150040,1420510,2144532
6951813,63561.023,59737.55,150040,1420510,2144532
6951817,60687.496,59550.17,150040,1420496,2144532
6951819,59772.824,59697.2,150040,1484753,2144532
6951822,58087.29,60245.92,150040,1486083,2144532
6951823,28237.361,79415.72,150000,1590846,1646634
6951824,18812.86,96214.87,149960,1802969,1992431
6951880,16116.582,99524.78,150000,1590497,1992242
6951901,40768.582,118329.13,149960,1621549,1934084
6951903,40807.582,118642.29,149960,1934084,1621549
6951910,86963.13,86153.21,152000,1620151,1994804
6951912,86557.53,85543.13,152000,1994804,1620151
6951915,87925.37,86304.06,152000,1620151,1994804
6951922,88435.195,85907.26,152000,1620151,1994804
6951930,87763.08,82257.89,152000,1735062,1948715
6951932,87898.484,82372.97,152000,1948715,1735062
6951933,85289.49,92297.92,152000,1576129,1949305
6951939,67768.44,61595.164,151960,1356793,2144537
6951940,68116.27,61720.887,151960,1463866,2144537
6951941,68309.875,61895.83,151960,2144537,1463866
6951942,74672.266,62200.125,151960,1486416,1632546
6951944,44591.3,111580.555,154000,1396899,1686030
6951946,45594.76,112597.15,155920,1686030,1396899
6951947,46266.113,112982.01,155960,1396899,1686030
6951949,46531.797,113170.24,155960,1686030,1396899
6951954,36267.84,117682.016,156040,1403048,1934084
6951956,37495.965,118260.35,156040,1403034,1934084
6951957,48063.53,119879.85,156000,1570796,1671477
6951959,48411.645,118214.234,156000,1628116,1408570
6952007,68280.44,120275.71,156000,1434782,2141871
6952008,68456.234,120628.73,156000,2141871,1434782
6952009,70067.73,123738.45,156000,2141871,1632148
6952010,95023.195,112379.984,156040,1632461,1435458
6952018,34114.914,119455.78,158000,1393334,1934084
6952020,34458.375,119064.53,158000,1934084,1393334
6952025,35878.297,119166.945,158000,1403048,1934084
6952031,36487.48,119980.62,158000,1934084,1695782
6952037,36197.535,119417.234,158000,1934084,1403075
6952040,36934.547,120286.14,158000,1952077,1403084
6952045,29305.334,119354.766,158000,1393309,1934020
6952046,29220.377,118919.625,158000,1943358,1393309
6952056,26375.195,124607.734,158000,1393284,1934032
6952059,27814.742,122415.62,158040,1380806,1992886
6952060,27207.523,104051.945,158000,1646462,909450
6952062,27963.74,103905.555,158000,1646462,909450
6952080,24281.168,105977.67,158000,1590675,1992051
6952081,23758.904,106243.46,158000,1590675,1992051
6952084,22993.875,106373.36,158000,1943529,1590675
6952086,39388.023,87956.95,158000,1695759,577621
6952087,39240.52,88340.1,158000,577621,1695759
6952101,42437.055,82108.65,158000,1695759,578783
6952102,41865.18,83040.95,156000,2149226,1695768
6952113,42875.19,79811.99,156000,582306,2149226
6952116,43050.438,78649.12,156000,578783,2149226
6952122,43595.207,77614.93,156000,1416207,2149226
6952124,43798.03,77090.836,156000,1416207,2149226
6952128,44688.73,75670.56,156000,1423327,2149226
6952129,94625.57,87479.09,155960,1576044,1633323
6952136,85920.1,89601.88,158000,1670405,1692450
6952137,88368.305,92469.164,158000,1671374,1569080
6952147,93018.484,90130.64,158000,1970735,1569102
6952160,81766.83,91662.97,158000,1576129,1949271
6952161,80563.66,90942.086,158000,1949271,1576129
6952166,81804.086,107499.336,158000,1570814,1691866
6952168,82245.99,107082.984,158040,1570814,1691866
6952169,81725.695,107940.96,158040,1570814,1691866
6952174,82425.19,106768.125,158040,1570814,1985800
6952182,82543.94,106533.06,158000,1570814,1993573
6952193,81292.97,108941.63,158000,1691866,1993573
6952195,77498.96,108553.54,158000,1948546,1570785
6952198,84122.69,119013.24,158000,2149288,1420342
6952202,84741.64,119050.05,158000,1420342,2149288
6952207,85667.67,119091.87,158000,1420342,2149288
6952211,94462.484,111687.11,158000,1477335,1648970
6952212,94517.67,111937.4,158000,1648970,1477335
6952213,93288.11,109059.09,158000,2149308,1380855
6952216,93050.88,108187.805,158000,1380855,2149308
6952219,92843.086,107317.52,158000,1380855,2149308
6952234,90569.86,103832.71,158000,2149318,2149308
6952290,84408.18,104654.63,155960,1570814,1993568
6952291,84018.23,105826.14,156040,1653120,1985800
6952292,82938.81,105775.74,156040,1985800,1653120
6952293,26341.248,103258.54,158000,1646441,909450
6952295,26106.832,103477.28,158000,1646441,909450
6952296,25907.6,103716.14,158000,1646441,909450
6952324,79237.14,70004.27,158000,1486416,1632546
6952326,93776.95,91990.82,159960,2149456,1646547
6952333,93284.82,91837.7,159960,2149456,1569102
6952338,82213.85,91973.18,159960,1949271,1576129
6952339,81722.26,90273.305,159960,1180354,1949271
6952340,81533.85,90588.06,159960,1949271,1180354
6952341,71026.43,87422.2,159960,1568990,936192
6952342,71316.97,87629.41,159960,936192,1568990
6952343,71060.07,89851.016,159920,1486591,1631082
6952350,71497.45,89096.234,159840,936192,1486591
