Id;Label;timeset;type;outline;outline_width;name;unit_id;Weighted Degree;Cluster
378;1416244;;ellipse;"#000000";1;MUSlong_D_sg2r_2;1416244;13;0
379;1416278;;ellipse;"#000000";1;MUSlong_D_sg1r_6;1416278;35;0
380;1416299;;ellipse;"#000000";1;MUSlong_D_sg1l_10;1416299;28;8
381;1416309;;ellipse;"#000000";1;MUSlong_D_sg1l_8;1416309;21;8
382;1416342;;ellipse;"#000000";1;MUSob-post_neuDlong_sg1r_4;1416342;16;4
383;1416388;;ellipse;"#000000";1;MUSac_neuDach_sg2r_1;1416388;10;2
384;1416399;;ellipse;"#000000";1;MUSob-ant_m-pp_sg2r_1;1416399;14;2
385;1416416;;ellipse;"#000000";1;MUSob-ant_arc_sg1r_2;1416416;6;4
386;1416450;;ellipse;"#000000";1;MUSob-ant_arc_sg1r_1;1416450;8;4
387;1416465;;ellipse;"#000000";1;MUSob-post_noty_sg1r_1;1416465;10;9
388;1416476;;ellipse;"#000000";1;MUSob-post_notV_sg1r_3;1416476;5;9
389;1416546;;ellipse;"#000000";1;MUSac_notP_sg1r_1;1416546;21;4
390;1416559;;ellipse;"#000000";1;MUSac_notM_sg2r_1;1416559;33;2
391;1416569;;ellipse;"#000000";1;MUSchae_notA_sg2r_1;1416569;23;2
392;1416695;;ellipse;"#000000";1;MUSlong_V_headl4;1416695;14;7
393;1418943;;ellipse;"#000000";1;CB_pigment_sg2 1418944;1418943;8;5
394;1419083;;ellipse;"#000000";1;MUSob-ant_arc_sg3r_2;1419083;9;10
395;1419586;;ellipse;"#000000";1;EC_V_heald 1419587;1419586;4;5
396;1420342;;ellipse;"#000000";1;MUSob-ant_arc_sg3l_3;1420342;12;1
397;1420356;;ellipse;"#000000";1;MUSob-ant_re_sg3l_2;1420356;5;1
398;1420398;;ellipse;"#000000";1;MUSlong_V_headr5;1420398;10;11
399;1420440;;ellipse;"#000000";1;MUSlong_V_sg3l_1;1420440;13;5
400;1420457;;ellipse;"#000000";1;MUSac_notA_sg3l_1;1420457;25;1
401;1420472;;ellipse;"#000000";1;MUSlong_D_sg3l_4;1420472;12;8
402;1420496;;ellipse;"#000000";1;MUSlong_D_sg2l_4;1420496;16;8
403;1420504;;ellipse;"#000000";1;MUSlong_D_sg2l_5;1420504;10;8
404;1420510;;ellipse;"#000000";1;MUSlong_D_sg3l_3;1420510;15;8
405;1420523;;ellipse;"#000000";1;MUSlong_D_sg2l_3;1420523;11;8
406;1420530;;ellipse;"#000000";1;MUSlong_D_sg2r_3;1420530;23;0
407;1420539;;ellipse;"#000000";1;MUSlong_D_sg2r_6;1420539;20;0
408;1420612;;ellipse;"#000000";1;MUSlong_V_sg2r_4;1420612;10;11
409;1421448;;ellipse;"#000000";1;MUSob-post_notV_sg1l_3;1421448;5;9
410;1421687;;ellipse;"#000000";1;MUSob-ant_arc_sg3r_1;1421687;5;10
411;1421700;;ellipse;"#000000";1;EC_V_sg3r 1421701;1421700;18;10
412;1423327;;ellipse;"#000000";1;MUSlong_D_sg3r_3;1423327;9;0
413;1423994;;ellipse;"#000000";1;EClm_sg3 1423995;1423994;4;1
414;1427440;;ellipse;"#000000";1;EC_V_sg3l 1427441;1427440;1;5
415;1427708;;ellipse;"#000000";1;EC_V_sg3r rad glia 1427709;1427708;2;1
416;1427985;;ellipse;"#000000";1;MUSob-ant_re_sg3l_7;1427985;20;1
417;1433052;;ellipse;"#000000";1;EC_V_sg3r 1433053;1433052;3;11
418;1434751;;ellipse;"#000000";1;MUStrans_pygl_3;1434751;3;14
419;1434782;;ellipse;"#000000";1;MUSob-post_neuV_sg3l_7;1434782;5;5
420;1435271;;ellipse;"#000000";1;MUSob-ant_l-pp_sg3r_1;1435271;2;0
421;1435436;;ellipse;"#000000";1;MUSob-ant_re_sg3l_3;1435436;19;1
422;1435458;;ellipse;"#000000";1;MUSob-ant_re_sg3l_4;1435458;25;1
423;1436266;;ellipse;"#000000";1;MUStrans_sg2r_1;1436266;7;4
424;1436321;;ellipse;"#000000";1;MUSob-ant_arc_sg2l_2;1436321;12;9
425;1436707;;ellipse;"#000000";1;MUSob-ant_l-pp_sg3l_1;1436707;1;1
426;1441527;;ellipse;"#000000";1;MUSchae_neuVob_sg3r_1;1441527;6;10
427;1441731;;ellipse;"#000000";1;MUSob-post_neuV_sg2r_6;1441731;8;1
428;1441826;;ellipse;"#000000";1;CB_pigment_sg3 1441827;1441826;1;10
429;1441872;;ellipse;"#000000";1;MUSlong_D_sg1r_11;1441872;29;0
430;1443798;;ellipse;"#000000";1;MUStrans_sg3l_8;1443798;8;1
431;1443976;;ellipse;"#000000";1;MUSob-ant_trans_sg3l_2;1443976;5;5
432;1444039;;ellipse;"#000000";1;MUSob-post_notV_sg2l_1;1444039;13;3
433;1444070;;ellipse;"#000000";1;MUSob-post_notV_sg2l_2;1444070;3;2
434;1444493;;ellipse;"#000000";1;EC_D_sg0r 1444494;1444493;28;0
435;1446384;;ellipse;"#000000";1;flat glia 1446385;1446384;1;1
436;1448388;;ellipse;"#000000";1;EC_D_heald 1448389;1448388;4;7
437;1448906;;ellipse;"#000000";1;EC_chaetal_sac_sg3l_neuro_2;1448906;2;1
438;1450345;;ellipse;"#000000";1;MUSac_notP_sg3r_1;1450345;26;0
439;1450492;;ellipse;"#000000";1;MUSac_neuDx_sg3r_2;1450492;9;0
440;1453718;;ellipse;"#000000";1;EC_V_sg2r 1453719;1453718;4;11
441;1453826;;ellipse;"#000000";1;support cell 1453827;1453826;2;5
442;1453924;;ellipse;"#000000";1;MUSant_r_3;1453924;7;7
443;1454290;;ellipse;"#000000";1;MUSlong_D_sg0r_9;1454290;2;0
444;1454540;;ellipse;"#000000";1;MUSlong_D_sg1r_1;1454540;8;0
445;1454752;;ellipse;"#000000";1;MUSob-post_neuV_sg2l_2;1454752;6;3
446;1455006;;ellipse;"#000000";1;EC_pygCell_rv 1455007;1455006;3;11
447;1455427;;ellipse;"#000000";1;MUSob-post_neuV_sg2l_1;1455427;8;3
448;1455464;;ellipse;"#000000";1;MUSob-post_notV_sg2l_3;1455464;5;3
449;1455507;;ellipse;"#000000";1;MUSob-post_noty_sg2l_1;1455507;23;3
450;1455565;;ellipse;"#000000";1;MUSob-post_neuDlong_sg2l_5;1455565;3;8
451;1456159;;ellipse;"#000000";1;EC_D_sg3r_armpit 1456160;1456159;7;0
452;1457128;;ellipse;"#000000";1;CB_pigment_sg3 1457129;1457128;4;10
453;1457288;;ellipse;"#000000";1;EC_V_heald 1457288;1457288;1;5
454;1459514;;ellipse;"#000000";1;MUSob-post_neuDprox_sg3l_1;1459514;3;1
455;1460107;;ellipse;"#000000";1;MUSob-post_neuV_sg2r_5;1460107;1;1
456;1460810;;ellipse;"#000000";1;MUSob-post_neuDprox_sg2l_1;1460810;16;8
457;1460910;;ellipse;"#000000";1;MUSob-post_neuDprox_sg2l_2;1460910;22;3
458;1461015;;ellipse;"#000000";1;EC_D_sg2l 1461016;1461015;13;3
459;1461417;;ellipse;"#000000";1;MUSob-post_neuV_sg2l_3;1461417;16;3
460;1462261;;ellipse;"#000000";1;paratroch_III_dl_3;1462261;4;8
461;1462664;;ellipse;"#000000";1;EC_V_sg2r rad glia 1462665;1462664;3;1
462;1463798;;ellipse;"#000000";1;EC_V_sg3l 1463799;1463798;1;5
463;1463843;;ellipse;"#000000";1;MUSlong_D_sg2l_10;1463843;13;8
464;1463859;;ellipse;"#000000";1;MUSlong_D_sg3l_6;1463859;8;8
465;1463866;;ellipse;"#000000";1;MUSlong_D_sg3l_5;1463866;21;8
466;1464491;;ellipse;"#000000";1;EC_V_sg3l 1464492;1464491;3;5
467;1464822;;ellipse;"#000000";1;MUSob-post_neuDlong_sg2l_4;1464822;21;8
468;1465269;;ellipse;"#000000";1;MUSob-ant_re_sg3r_2;1465269;9;10
469;1470678;;ellipse;"#000000";1;CB_pigment_sg2 1470679;1470678;7;0
470;1473394;;ellipse;"#000000";1;EC_V_heard 1473395;1473394;18;11
471;1474339;;ellipse;"#000000";1;MUSring_pyg;1474339;27;1
472;1474367;;ellipse;"#000000";1;MUStrans_pygl_4;1474367;9;1
473;1477335;;ellipse;"#000000";1;MUSob-ant_re_sg3l_5;1477335;21;1
474;1479575;;ellipse;"#000000";1;MUSant_l_2;1479575;6;7
475;1484753;;ellipse;"#000000";1;MUSlong_D_sg3l_2;1484753;7;8
476;1484840;;ellipse;"#000000";1;MUSlong_D_sg1l_9;1484840;20;8
477;1484878;;ellipse;"#000000";1;MUSlong_D_sg0l_2;1484878;25;8
478;1484968;;ellipse;"#000000";1;MUSchae_neuVob_sg2l_3;1484968;10;9
479;1484986;;ellipse;"#000000";1;MUSchae_neuVob_sg2l_1;1484986;1;9
480;1485047;;ellipse;"#000000";1;MUSchae_neuAVo_sg2l_2;1485047;9;9
481;1485123;;ellipse;"#000000";1;MUSlong_D_sg1l_7;1485123;10;8
482;1485154;;ellipse;"#000000";1;MUSlong_D_sg0l_3;1485154;11;8
483;1485960;;ellipse;"#000000";1;MUSlong_D_sg2l_8;1485960;23;8
484;1485984;;ellipse;"#000000";1;MUSlong_D_sg1l_11;1485984;11;8
485;1486039;;ellipse;"#000000";1;MUSlong_D_sg1l_4;1486039;9;8
486;1486065;;ellipse;"#000000";1;meso 1486066;1486065;1;8
487;1486072;;ellipse;"#000000";1;putMYOsat 1486073;1486072;2;8
488;1486083;;ellipse;"#000000";1;MUSlong_D_sg3l_1;1486083;5;8
489;1486416;;ellipse;"#000000";1;MUSob-post_notD_sg3l_3;1486416;27;8
490;1486497;;ellipse;"#000000";1;MUSob-post_notD_sg3l_5;1486497;13;8
491;1486527;;ellipse;"#000000";1;MUSob-post_neuDlong_sg3l_4;1486527;16;1
492;1486591;;ellipse;"#000000";1;MUSac_notP_sg3l_2;1486591;9;1
493;1486628;;ellipse;"#000000";1;MUSac_notM_sg3l_1;1486628;41;1
494;1486647;;ellipse;"#000000";1;MUSac_notP_sg3l_1;1486647;20;1
495;1486688;;ellipse;"#000000";1;MUSac_neuPD_sg3l_1;1486688;12;1
496;1486712;;ellipse;"#000000";1;MUSac_neuPD_sg3l_3;1486712;7;1
497;1486748;;ellipse;"#000000";1;MUSchae_notAac_sg1l_2;1486748;19;6
498;1486784;;ellipse;"#000000";1;MUSchae_notAac_sg1l_1;1486784;24;6
499;1486810;;ellipse;"#000000";1;MUSchae_notAac_sg1l_4;1486810;68;6
500;1488331;;ellipse;"#000000";1;EC_D_sg1r 1488332;1488331;6;0
501;1491761;;ellipse;"#000000";1;EC_V_sg2l rad glia 1491762;1491761;5;9
502;1497876;;ellipse;"#000000";1;EC_V_sg2r 1497877;1497876;1;11
503;1501795;;ellipse;"#000000";1;MUSlong_D_sg1l_3;1501795;9;8
504;1501807;;ellipse;"#000000";1;MUSlong_D_sg1l_2;1501807;3;8
505;1501820;;ellipse;"#000000";1;MUSlong_D_sg1r_2;1501820;33;0
506;1501849;;ellipse;"#000000";1;MUSlong_D_sg0r_6;1501849;5;0
507;1501871;;ellipse;"#000000";1;MUSlong_D_sg1r_9;1501871;23;0
508;1501887;;ellipse;"#000000";1;MUSlong_D_sg2r_4;1501887;3;0
509;1501899;;ellipse;"#000000";1;MUSlong_D_sg2r_1;1501899;4;0
510;1502044;;ellipse;"#000000";1;MUSlong_D_sg1r_10;1502044;17;0
511;1502079;;ellipse;"#000000";1;MUSlong_D_sg1r_7;1502079;5;0
512;1502254;;ellipse;"#000000";1;MUSlong_D_sg3r_1;1502254;4;0
513;1502460;;ellipse;"#000000";1;EC_V_heald 1502461;1502460;2;7
514;1502646;;ellipse;"#000000";1;MUSlong_D_sg1l_1;1502646;7;8
515;1502686;;ellipse;"#000000";1;EC_V_sg2r_armpit 1502687;1502686;28;2
516;1504312;;ellipse;"#000000";1;MUSlong_D_sg2l_2;1504312;2;8
517;1504346;;ellipse;"#000000";1;MUSob-post_notD_sg2r_3;1504346;21;0
518;1504375;;ellipse;"#000000";1;MUSob-post_notD_sg2r_4;1504375;39;0
519;1504468;;ellipse;"#000000";1;MUSob-post_notD_sg2r_5;1504468;24;0
520;1504478;;ellipse;"#000000";1;MUSchae_notDob_sg2r_1;1504478;16;2
521;1504488;;ellipse;"#000000";1;MUSac_notP_sg2r_2;1504488;9;2
522;1504505;;ellipse;"#000000";1;MUSac_notP_sg2r_1;1504505;21;2
523;1504548;;ellipse;"#000000";1;MUSac_i_sg2r;1504548;18;2
524;1504562;;ellipse;"#000000";1;MUSac_notM_sg3r_1;1504562;58;0
525;1504572;;ellipse;"#000000";1;MUSac_i_sg3r;1504572;5;11
526;1504587;;ellipse;"#000000";1;MUSac_neuDach_sg3r_1;1504587;24;10
527;1504601;;ellipse;"#000000";1;MUSac_neuPD_sg3r_3;1504601;12;10
528;1504628;;ellipse;"#000000";1;MUSac_neuPD_sg3r_1;1504628;8;10
529;1504638;;ellipse;"#000000";1;MUSac_neuPD_sg3r_2;1504638;8;10
530;1507382;;ellipse;"#000000";1;MUSac_neuDx_sg3r_1;1507382;8;0
531;1507391;;ellipse;"#000000";1;MUSac_notM_sg3r_2;1507391;8;0
532;1507453;;ellipse;"#000000";1;MUSob-post_neuV_sg3r_5;1507453;2;10
533;1515109;;ellipse;"#000000";1;EC_V_sg2l lateral tonofilaments 1515110;1515109;6;5
534;1519682;;ellipse;"#000000";1;chaeta_sg3l_noto-2;1519682;18;1
535;1519689;;ellipse;"#000000";1;hemichaetal_sg3l_noto-2_2;1519689;12;1
536;1524397;;ellipse;"#000000";1;EC_V_sg3r 1524398;1524397;7;11
537;1527987;;ellipse;"#000000";1;MUSlong_V_headl9;1527987;2;7
538;1530414;;ellipse;"#000000";1;EC_V_sg3r 1530415;1530414;8;11
539;1530471;;ellipse;"#000000";1;MUSchae_notAre_sg3r_1;1530471;13;0
540;1530521;;ellipse;"#000000";1;EC_head 1530522;1530521;5;7
541;1544834;;ellipse;"#000000";1;MUSlong_V_sg1l_1;1544834;11;5
542;1544863;;ellipse;"#000000";1;MUSob-ant_re_sg2l_7;1544863;12;9
543;1544994;;ellipse;"#000000";1;MUSchae_notAac_sg2r_3;1544994;16;2
544;1545004;;ellipse;"#000000";1;MUSchae_notAac_sg2r_2;1545004;27;2
545;1545016;;ellipse;"#000000";1;MUSchae_notAac_sg2r_1;1545016;17;2
546;1545266;;ellipse;"#000000";1;MUSchae_notAac_sg2r_4;1545266;31;2
547;1545285;;ellipse;"#000000";1;MUSchae_notAre_sg2r_1;1545285;10;2
548;1545294;;ellipse;"#000000";1;MUSac_neure_sg2r_2;1545294;19;2
549;1545339;;ellipse;"#000000";1;MUSob-ant_re_sg2r_5;1545339;22;9
550;1545362;;ellipse;"#000000";1;MUSob-ant_re_sg2r_3;1545362;18;9
551;1545455;;ellipse;"#000000";1;MUSob-ant_re_sg2r_7;1545455;23;9
552;1545549;;ellipse;"#000000";1;MUSob-ant_re_sg2r_4;1545549;7;9
553;1545578;;ellipse;"#000000";1;MUSob-ant_re_sg2r_8;1545578;11;9
554;1545589;;ellipse;"#000000";1;MUSchae_Are_sg2r_1;1545589;22;9
555;1545603;;ellipse;"#000000";1;MUSob-ant_re_sg2r_1;1545603;12;9
556;1545615;;ellipse;"#000000";1;MUSlong_V_sg1r_5;1545615;3;11
557;1545643;;ellipse;"#000000";1;MUSob-ant_m-pp_sg2r_2;1545643;6;2
558;1545668;;ellipse;"#000000";1;MUSac_neuPD_sg1r_3;1545668;19;4
559;1545678;;ellipse;"#000000";1;MUSac_notA_sg1r_2;1545678;6;0
560;1545686;;ellipse;"#000000";1;MUSac_notA_sg1r_1;1545686;6;4
561;1546352;;ellipse;"#000000";1;MUSlong_V_sg0l_4;1546352;50;5
562;1546380;;ellipse;"#000000";1;MUSlong_V_sg0l_7;1546380;6;5
563;1546397;;ellipse;"#000000";1;MUSob-post_i_sg1r_1;1546397;8;9
564;1546413;;ellipse;"#000000";1;MUSob-post_notV_sg1r_2;1546413;4;9
565;1546428;;ellipse;"#000000";1;MUSob-post_neuV_sg1r_2;1546428;7;9
566;1547023;;ellipse;"#000000";1;EC_V_sg0l_muscle-attachment 1547024;1547023;29;8
567;1547886;;ellipse;"#000000";1;MUSob-ant_l-pp_sg1r_1;1547886;25;4
568;1547921;;ellipse;"#000000";1;MUSob-ant_arc_sg1l_1;1547921;6;6
569;1547950;;ellipse;"#000000";1;MUSac_notP_sg1l_1;1547950;34;6
570;1548201;;ellipse;"#000000";1;MUSac_neuPD_sg1l_3;1548201;11;6
571;1548257;;ellipse;"#000000";1;MUSac_neure_sg1l_1;1548257;14;6
572;1548268;;ellipse;"#000000";1;MUSac_neuPD_sg1l_1;1548268;15;6
573;1548290;;ellipse;"#000000";1;MUSchae_neuDac_sg1l_4;1548290;20;6
574;1548310;;ellipse;"#000000";1;MUSac_neuPD_sg1r_1;1548310;11;4
575;1549338;;ellipse;"#000000";1;EC_V_sg0r 1549339;1549338;2;7
576;1549657;;ellipse;"#000000";1;MUSob-post_neuDdist_sg1rc3;1549657;7;4
577;1549684;;ellipse;"#000000";1;MUSob-post_neuDdist_sg1rc2;1549684;11;4
578;1551660;;ellipse;"#000000";1;EC_V_sg0l 1551661;1551660;4;7
579;1559104;;ellipse;"#000000";1;MUStrans_sg1l_1;1559104;10;8
580;1559695;;ellipse;"#000000";1;EC_D_sg1r 1559696;1559695;9;0
581;1559897;;ellipse;"#000000";1;MUSac_notA_sg2r_2;1559897;34;2
582;1559905;;ellipse;"#000000";1;MUSac_neuDx_sg2r_1;1559905;21;2
583;1559953;;ellipse;"#000000";1;MUSchae_neuDac_sg1r_4;1559953;8;4
584;1560009;;ellipse;"#000000";1;MUSob-post_notV_sg1r_1;1560009;9;9
585;1563606;;ellipse;"#000000";1;EC_V_sg2r 1563607;1563606;2;2
586;1564350;;ellipse;"#000000";1;MUSob-post_i_sg2r_1;1564350;7;2
587;1564364;;ellipse;"#000000";1;MUSac_neuDy_sg2r_1;1564364;13;2
588;1566972;;ellipse;"#000000";1;MUSac_neuDx_sg2r_2;1566972;5;2
589;1567002;;ellipse;"#000000";1;MUSac_neuDach_sg2r_2;1567002;8;2
590;1567142;;ellipse;"#000000";1;EC_chaetal_sac_sg3r_neuro 1567143;1567142;3;2
591;1567156;;ellipse;"#000000";1;MUSac_neuPD_sg2r_1;1567156;7;2
592;1567204;;ellipse;"#000000";1;MUSchae_neuDac_sg2r_3;1567204;21;2
593;1567266;;ellipse;"#000000";1;MUSchae_neuDac_sg2r_4;1567266;5;2
594;1567278;;ellipse;"#000000";1;circumchaetal_sg2r_neuro-5_2;1567278;10;2
595;1567283;;ellipse;"#000000";1;MUSchae_neuDac_sg2r_1;1567283;38;2
596;1568395;;ellipse;"#000000";1;MUSchae_notDob_sg1r_1;1568395;4;4
597;1568469;;ellipse;"#000000";1;MUStrans_sg1r_1;1568469;5;7
598;1568505;;ellipse;"#000000";1;MUSll_sg0r_5;1568505;2;7
599;1568526;;ellipse;"#000000";1;MUSlong_V_headr4;1568526;16;11
600;1568536;;ellipse;"#000000";1;MUSob-ant_trans_sg1r_1;1568536;2;4
601;1568544;;ellipse;"#000000";1;MUSob-ant_re_sg1r_5;1568544;14;4
602;1568555;;ellipse;"#000000";1;MUSob-post_sg0r_2;1568555;6;6
603;1568562;;ellipse;"#000000";1;MUSob-ant_re_sg1l_4;1568562;13;6
604;1568571;;ellipse;"#000000";1;MUSob-ant_re_sg1l_5;1568571;18;6
605;1568596;;ellipse;"#000000";1;MUSob-ant_re_sg1l_3;1568596;12;6
606;1568623;;ellipse;"#000000";1;MUSob-ant_re_sg1r_2;1568623;7;4
607;1568781;;ellipse;"#000000";1;MUSob-ant_re_sg1r_4;1568781;9;4
608;1568802;;ellipse;"#000000";1;MUSob-ant_re_sg1l_2;1568802;18;6
609;1568812;;ellipse;"#000000";1;MUSob-ant_re_sg1l_1;1568812;7;6
610;1568821;;ellipse;"#000000";1;MUSob-ant_arc_sg1l_2;1568821;7;6
611;1568903;;ellipse;"#000000";1;MUSlong_V_headl1;1568903;29;5
612;1568912;;ellipse;"#000000";1;MUSlong_V_headl3;1568912;17;5
613;1568924;;ellipse;"#000000";1;MUSlong_V_headl5;1568924;10;7
614;1568990;;ellipse;"#000000";1;MUSob-post_neuDprox_sg3l_2;1568990;8;8
615;1569020;;ellipse;"#000000";1;MUSob-post_neuDprox_sg3l_3;1569020;9;1
616;1569029;;ellipse;"#000000";1;MUSob-post_notD_sg3l_4;1569029;8;8
617;1569036;;ellipse;"#000000";1;MUSob-post_notD_sg3l_2;1569036;12;8
618;1569080;;ellipse;"#000000";1;MUSchae_notAac_sg3l_3;1569080;31;1
619;1569091;;ellipse;"#000000";1;MUSchae_notAac_sg3l_2;1569091;16;1
620;1569102;;ellipse;"#000000";1;MUSchae_notAac_sg3l_4;1569102;49;1
621;1569125;;ellipse;"#000000";1;MUSchae_notAre_sg3l_1;1569125;13;1
622;1569142;;ellipse;"#000000";1;MUSac_neure_sg3l_1;1569142;13;1
623;1569151;;ellipse;"#000000";1;MUSac_neuDach_sg3l_3;1569151;13;1
624;1570324;;ellipse;"#000000";1;MUSob-post_neuDprox_sg1l_2;1570324;1;6
625;1570363;;ellipse;"#000000";1;MUSob-post_notV_sg1l_2;1570363;6;9
626;1570688;;ellipse;"#000000";1;MUSob-ant_re_sg1r_1;1570688;4;4
627;1570700;;ellipse;"#000000";1;MUSob-post_noty_sg1l_1;1570700;25;9
628;1570711;;ellipse;"#000000";1;MUSchae_neuDac_sg1l_5;1570711;31;6
629;1570729;;ellipse;"#000000";1;MUSac_notP_sg1l_2;1570729;22;6
630;1570739;;ellipse;"#000000";1;MUSac_notA_sg1l_1;1570739;28;6
631;1570759;;ellipse;"#000000";1;MUSchae_notDob_sg1l_1;1570759;9;6
632;1570773;;ellipse;"#000000";1;MUSac_notA_sg2r_1;1570773;31;4
633;1570785;;ellipse;"#000000";1;MUSchae_neuDac_sg3l_1;1570785;41;1
634;1570796;;ellipse;"#000000";1;MUStrans_pygr_2;1570796;18;0
635;1570814;;ellipse;"#000000";1;MUSchae_neuDac_sg3l_2;1570814;34;1
636;1570821;;ellipse;"#000000";1;MUSob-post_neuDlong_sg3l_5;1570821;8;1
637;1570834;;ellipse;"#000000";1;MUSchae_neuDac_sg3l_4;1570834;36;1
638;1570845;;ellipse;"#000000";1;MUSob-ant_re_sg3l_1;1570845;9;1
639;1570863;;ellipse;"#000000";1;MUSob-post_neuDdist_sg3lc1;1570863;6;1
640;1570873;;ellipse;"#000000";1;MUSob-post_neuDdist_sg3lc2;1570873;6;1
641;1570885;;ellipse;"#000000";1;MUSob-post_notV_sg3l_3;1570885;2;1
642;1574311;;ellipse;"#000000";1;MUSchae_neuDac_sg3l_3;1574311;14;1
643;1574345;;ellipse;"#000000";1;MUSob-post_i_sg3r_1;1574345;3;0
644;1574360;;ellipse;"#000000";1;MUSob-post_neuDdist_sg3r_5;1574360;5;10
645;1574394;;ellipse;"#000000";1;MUSac_notP_sg3r_2;1574394;12;0
646;1574536;;ellipse;"#000000";1;MUSac_neure_sg3r_1;1574536;18;10
647;1574549;;ellipse;"#000000";1;MUSac_neuDach_sg3r_2;1574549;10;10
648;1574558;;ellipse;"#000000";1;MUSac_neuDach_sg3r_3;1574558;27;10
649;1575990;;ellipse;"#000000";1;MUSob-post_neuDdist_sg3lc3;1575990;12;1
650;1576014;;ellipse;"#000000";1;MUSob-post_i_sg3l_1;1576014;9;1
651;1576025;;ellipse;"#000000";1;MUSchae_notDob_sg3l_3;1576025;5;1
652;1576034;;ellipse;"#000000";1;MUSchae_notDob_sg3l_1;1576034;4;8
653;1576044;;ellipse;"#000000";1;MUSchae_notD_sg3l_1;1576044;24;1
654;1576054;;ellipse;"#000000";1;MUSac_notA_sg3l_2;1576054;8;1
655;1576083;;ellipse;"#000000";1;MUSchae_notDob_sg3l_2;1576083;8;8
656;1576091;;ellipse;"#000000";1;meso 1576092;1576091;2;8
657;1576108;;ellipse;"#000000";1;MUSchae_notA_sg3l_1;1576108;13;1
658;1576118;;ellipse;"#000000";1;MUSchae_notDn_sg3l_1;1576118;3;1
659;1576129;;ellipse;"#000000";1;MUSchae_notAac_sg3l_1;1576129;24;1
660;1576450;;ellipse;"#000000";1;MUSchae_neuVob_sg3l_2;1576450;3;1
661;1576459;;ellipse;"#000000";1;MUSchae_neuVob_sg3l_1;1576459;8;1
662;1576508;;ellipse;"#000000";1;MUSac_neuDy_sg3l_1;1576508;19;1
663;1576621;;ellipse;"#000000";1;MUSac_neuDx_sg3l_1;1576621;6;1
664;1583036;;ellipse;"#000000";1;MUSac_neuPD_sg3l_2;1583036;7;5
665;1583047;;ellipse;"#000000";1;MUStrans_sg3l_1;1583047;7;3
666;1583124;;ellipse;"#000000";1;MUStrans_sg3l_2;1583124;11;3
667;1583199;;ellipse;"#000000";1;MUSac_notDo_sg2l;1583199;7;8
668;1583324;;ellipse;"#000000";1;MUSob_sg0_l;1583324;15;7
669;1583499;;ellipse;"#000000";1;MUStrans_sg0l_2;1583499;17;7
670;1583644;;ellipse;"#000000";1;MUStrans_sg0l_3;1583644;5;7
671;1583738;;ellipse;"#000000";1;MUSll_sg0r_3;1583738;16;7
672;1583795;;ellipse;"#000000";1;MUSll_sg0l_3;1583795;21;7
673;1583844;;ellipse;"#000000";1;MUSll_sg0l_4;1583844;6;7
674;1583898;;ellipse;"#000000";1;MUStrans_sg0l_4;1583898;4;5
675;1584011;;ellipse;"#000000";1;MUSob-post_neuV_sg2l_5;1584011;7;3
676;1584240;;ellipse;"#000000";1;MUStrans_sg1l_2;1584240;9;8
677;1584331;;ellipse;"#000000";1;MUSchae_neuVob_sg1r_2;1584331;4;4
678;1584400;;ellipse;"#000000";1;MUSob-ant_re_sg1r_3;1584400;7;4
679;1584667;;ellipse;"#000000";1;MUSchae_neuVob_sg1r_1;1584667;4;4
680;1584716;;ellipse;"#000000";1;MUSchae_neuAVt_sg1r_1;1584716;5;11
681;1584762;;ellipse;"#000000";1;MUSchae_neuDac_sg1r_3;1584762;18;4
682;1584845;;ellipse;"#000000";1;MUSob-post_neuV_sg1r_5;1584845;5;9
683;1585014;;ellipse;"#000000";1;MUSac_notP_sg1r_2;1585014;27;4
684;1585043;;ellipse;"#000000";1;MUSac_i_sg1r;1585043;8;4
685;1585310;;ellipse;"#000000";1;MUSchae_notA_sg1r_1;1585310;17;4
686;1585339;;ellipse;"#000000";1;MUSchae_neuDac_sg1r_6;1585339;18;4
687;1585394;;ellipse;"#000000";1;MUSchae_neuDac_sg1r_5;1585394;19;4
688;1585474;;ellipse;"#000000";1;MUSac_neuDach_sg1r_3;1585474;12;4
689;1585542;;ellipse;"#000000";1;MUSchae_notAac_sg1r_1;1585542;23;4
690;1585802;;ellipse;"#000000";1;MUSac_neuPD_sg1r_2;1585802;11;4
691;1585890;;ellipse;"#000000";1;MUSac_notM_sg1r_1;1585890;29;4
692;1586199;;ellipse;"#000000";1;MUSob-post_notD_sg1r_1;1586199;20;4
693;1586304;;ellipse;"#000000";1;MUSob-post_notD_sg1r_2;1586304;14;4
694;1586381;;ellipse;"#000000";1;MUSob-post_notD_sg1r_3;1586381;9;4
695;1586429;;ellipse;"#000000";1;MUSob-post_notD_sg1r_4;1586429;10;4
696;1586533;;ellipse;"#000000";1;MUSchae_notDob_sg1r_3;1586533;6;4
697;1586605;;ellipse;"#000000";1;MUSchae_notDob_sg1r_2;1586605;7;4
698;1586690;;ellipse;"#000000";1;MUSchae_notD_sg1r_1;1586690;15;4
699;1586770;;ellipse;"#000000";1;MUSchae_neuAVo_sg1r_2;1586770;5;4
700;1586837;;ellipse;"#000000";1;MUSob-post_neuDdist_sg1rc1;1586837;5;4
701;1586923;;ellipse;"#000000";1;MUSob-post_neuDprox_sg1r_1;1586923;8;4
